#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AA1EA8
#Date Time: 2020-05-15 16:56:38.755
#Sample rate: 1e+08Hz
#Samples: 4096

Time (s),Bus
7.65e-06,3903
7.66e-06,4089
7.669999999999999e-06,3963
7.679999999999999e-06,4095
7.689999999999999e-06,4094
7.700000000000001e-06,4094
7.710000000000001e-06,3897
7.720000000000001e-06,3899
7.730000000000001e-06,3897
7.74e-06,4087
7.75e-06,3319
7.76e-06,3319
7.77e-06,3319
7.78e-06,3963
7.79e-06,2546
7.8e-06,2418
7.81e-06,1271
7.82e-06,1271
7.83e-06,1271
7.839999999999999e-06,4079
7.849999999999999e-06,4079
7.859999999999999e-06,4079
7.869999999999999e-06,4079
7.880000000000001e-06,3863
7.890000000000001e-06,3070
7.900000000000001e-06,2822
7.91e-06,1675
7.92e-06,1675
7.93e-06,1675
7.94e-06,910
7.95e-06,3871
7.96e-06,774
7.97e-06,774
7.98e-06,196
7.99e-06,196
8e-06,196
8.01e-06,3899
8.019999999999999e-06,196
8.029999999999999e-06,0
8.039999999999999e-06,196
8.049999999999999e-06,196
8.060000000000001e-06,196
8.070000000000001e-06,196
8.080000000000001e-06,774
8.09e-06,838
8.1e-06,774
8.11e-06,1675
8.12e-06,1675
8.13e-06,1675
8.14e-06,2958
8.15e-06,3871
8.16e-06,2822
8.17e-06,2823
8.18e-06,4079
8.19e-06,4079
8.199999999999999e-06,4079
8.209999999999999e-06,1271
8.219999999999999e-06,2047
8.230000000000001e-06,4087
8.240000000000001e-06,3583
8.250000000000001e-06,3959
8.260000000000001e-06,2418
8.27e-06,2419
8.28e-06,3319
8.29e-06,3319
8.3e-06,3319
8.31e-06,3897
8.32e-06,4095
8.33e-06,3897
8.34e-06,4094
8.35e-06,4095
8.36e-06,4094
8.369999999999999e-06,4095
8.379999999999999e-06,3897
8.389999999999999e-06,3899
8.399999999999999e-06,3897
8.410000000000001e-06,3319
8.420000000000001e-06,3327
8.430000000000001e-06,3319
8.440000000000001e-06,3071
8.45e-06,3959
8.46e-06,2418
8.47e-06,2419
8.48e-06,1271
8.49e-06,1271
8.5e-06,1271
8.51e-06,4079
8.52e-06,4079
8.53e-06,4079
8.54e-06,4095
8.549999999999999e-06,3919
8.559999999999999e-06,2982
8.569999999999999e-06,2823
8.579999999999999e-06,1675
8.590000000000001e-06,1675
8.600000000000001e-06,1675
8.610000000000001e-06,2934
8.62e-06,1950
8.63e-06,774
8.64e-06,3014
8.65e-06,228
8.66e-06,196
8.67e-06,196
8.68e-06,3898
8.69e-06,193
8.7e-06,0
8.71e-06,196
8.72e-06,196
8.729999999999999e-06,196
8.739999999999999e-06,902
8.749999999999999e-06,774
8.760000000000001e-06,774
8.770000000000001e-06,774
8.780000000000001e-06,1675
8.790000000000001e-06,1675
8.8e-06,1675
8.81e-06,2838
8.82e-06,3982
8.83e-06,2822
8.84e-06,4079
8.85e-06,4079
8.86e-06,4079
8.87e-06,4095
8.88e-06,1271
8.89e-06,4095
8.899999999999999e-06,2039
8.909999999999999e-06,2938
8.919999999999999e-06,4087
8.929999999999999e-06,2418
8.940000000000001e-06,3575
8.950000000000001e-06,3319
8.960000000000001e-06,3319
8.970000000000001e-06,3319
8.98e-06,3897
8.99e-06,4091
9e-06,3897
9.01e-06,4094
9.02e-06,4094
9.03e-06,4094
9.04e-06,4093
9.05e-06,3897
9.06e-06,3897
9.07e-06,3897
9.079999999999999e-06,3319
9.089999999999999e-06,3831
9.099999999999999e-06,3319
9.109999999999999e-06,3066
9.120000000000001e-06,4086
9.130000000000001e-06,2418
9.140000000000001e-06,1527
9.15e-06,1271
9.16e-06,1271
9.17e-06,3319
9.18e-06,4079
9.19e-06,4079
9.2e-06,4079
9.21e-06,3071
9.22e-06,4062
9.23e-06,2822
9.24e-06,1935
9.25e-06,1675
9.259999999999999e-06,1675
9.269999999999999e-06,1675
9.279999999999999e-06,3959
9.290000000000001e-06,910
9.300000000000001e-06,774
9.310000000000001e-06,3285
9.320000000000001e-06,196
9.33e-06,196
9.34e-06,196
9.35e-06,4
9.36e-06,0
9.37e-06,0
9.38e-06,196
9.39e-06,196
9.4e-06,196
9.41e-06,774
9.42e-06,774
9.429999999999999e-06,774
9.439999999999999e-06,1679
9.449999999999999e-06,1675
9.459999999999999e-06,1675
9.470000000000001e-06,3723
9.480000000000001e-06,3895
9.490000000000001e-06,3022
9.500000000000001e-06,2822
9.51e-06,4079
9.52e-06,4079
9.53e-06,4079
9.54e-06,2047
9.55e-06,2047
9.56e-06,4087
9.57e-06,3319
9.58e-06,3963
9.59e-06,2546
9.6e-06,2418
9.609999999999999e-06,3319
9.619999999999999e-06,3319
9.629999999999999e-06,3319
9.639999999999999e-06,4093
9.650000000000001e-06,3903
9.660000000000001e-06,4089
9.670000000000001e-06,3899
9.68e-06,4095
9.69e-06,4094
9.7e-06,4094
9.71e-06,3897
9.72e-06,3899
9.73e-06,3897
9.74e-06,4087
9.75e-06,3319
9.76e-06,3319
9.77e-06,3319
9.78e-06,3963
9.789999999999999e-06,2546
9.799999999999999e-06,2418
9.809999999999999e-06,1271
9.819999999999999e-06,1271
9.830000000000001e-06,1271
9.840000000000001e-06,4079
9.850000000000001e-06,4079
9.86e-06,4079
9.87e-06,4079
9.88e-06,3863
9.89e-06,3070
9.9e-06,2822
9.91e-06,1675
9.92e-06,1675
9.93e-06,1675
9.94e-06,910
9.95e-06,3903
9.96e-06,774
9.969999999999999e-06,774
9.979999999999999e-06,196
9.989999999999999e-06,196
1e-05,196
1.001e-05,3899
1.002e-05,196
1.003e-05,0
1.004e-05,196
1.005e-05,196
1.006e-05,196
1.007e-05,196
1.008e-05,774
1.009e-05,838
1.01e-05,774
1.011e-05,1675
1.012e-05,1675
